bake temp,chill time,calories,density,quality,weight,nuts,butter type_melted
700,12.0,28.0,0.9976799999999999,6,14.6,1,0
740,24.0,44.0,0.99534,7,14.4,0,0
460,13.0,93.0,0.9924,7,10.8,0,0
480,30.0,112.0,0.9913799999999999,8,11.4,1,1
800,36.0,111.0,0.99524,5,13.4,1,0
300,16.0,94.0,0.9902,9,13.0,0,1
480,36.0,125.0,0.9967,8,14.2,0,1
400,42.0,145.0,0.9944200000000001,7,11.6,0,1
600,34.0,162.0,0.9966,8,15.6,1,1
810,6.0,9.0,0.9962799999999999,6,20.4,0,0
500,11.0,76.0,0.9926799999999999,6,12.2,1,1
450,44.0,174.0,0.9966,8,14.8,0,1
370,28.0,141.0,0.993,9,14.2,0,1
490,5.0,13.0,0.9942,5,11.2,1,0
1670,20.0,94.0,0.9914,8,13.4,0,1
370,49.0,173.0,0.9960100000000001,7,13.6,0,1
320,53.0,172.0,0.9940399999999999,8,12.8,0,1
710,13.0,24.0,0.9943799999999999,6,13.6,1,0
800,21.0,84.0,0.9985,5,21.2,0,0
910,15.0,21.0,0.99572,6,14.0,1,0
330,32.0,95.0,0.9894350000000001,8,13.0,0,1
350,38.0,236.0,0.9976,8,13.6,0,1
370,29.0,131.0,0.9943,8,15.4,0,1
450,41.0,169.0,0.9959,7,16.0,0,1
440,12.0,143.0,0.9918,9,14.6,0,1
420,26.0,81.0,0.9954,8,14.8,0,1
540,31.0,148.0,0.9917799999999999,7,14.6,0,1
150,14.0,73.0,0.9896299999999999,8,14.0,0,1
560,13.0,176.0,0.9946,7,17.8,0,1
360,32.0,85.0,0.9918,7,14.4,0,1
380,34.0,128.0,0.9921,7,12.2,0,1
790,16.0,74.0,0.99656,6,16.0,1,0
430,30.0,165.0,0.9972,8,13.6,0,1
550,28.0,138.0,0.9917100000000001,10,12.8,0,1
590,20.0,38.0,0.9949,6,15.4,0,0
530,20.0,98.0,0.99069,7,14.2,0,1
340,71.0,204.0,0.9942,7,13.6,0,1
470,65.0,224.0,0.9961,7,12.4,0,1
440,52.0,158.0,0.992,9,11.6,0,1
230,19.0,89.0,0.9906799999999999,8,11.2,0,1
400,8.0,84.0,0.9938,7,15.6,1,1
230,33.0,132.0,0.99067,8,14.2,0,1
480,55.0,149.0,0.9937,9,12.0,0,1
610,10.0,145.0,0.9942,7,16.0,0,1
660,13.0,30.0,0.9968,7,16.2,0,0
400,60.0,221.0,0.99831,7,14.8,0,1
630,34.0,53.0,0.9958,5,13.6,1,0
380,15.0,129.0,0.9948,8,12.8,0,1
580,47.0,186.0,0.9956,8,14.4,0,1
220,28.0,158.0,0.9907,8,12.6,0,1
460,7.0,69.0,0.9944,6,16.4,0,1
450,53.0,125.0,0.998365,8,12.0,0,1
330,59.0,128.0,0.99192,10,13.2,0,1
630,10.0,19.0,0.9946799999999999,7,17.4,0,0
750,5.0,19.0,0.9994,5,25.4,1,0
790,28.0,46.0,0.9993,6,24.6,0,0
460,80.0,225.0,0.99685,8,13.0,0,1
340,37.0,121.0,0.9887100000000001,8,11.6,0,1
570,65.0,224.0,0.99956,7,13.4,0,1
310,34.0,137.0,0.9948,8,13.8,0,1
450,45.0,170.0,1.001,8,14.0,0,1
350,23.0,117.0,0.99172,9,12.6,1,1
590,6.0,148.0,0.9983,7,14.2,0,1
400,24.0,125.0,0.9917,8,12.4,0,1
390,32.0,84.0,0.9938,8,18.0,0,1
630,29.0,44.0,0.9948899999999999,6,13.0,1,0
500,19.0,152.0,0.9940000000000001,8,20.0,0,1
530,34.0,104.0,0.99445,7,13.6,0,1
430,14.0,103.0,0.9987,8,14.4,0,1
260,43.0,147.0,0.9904,8,13.6,0,1
620,7.0,50.0,0.9951,5,14.0,1,0
740,16.0,65.0,0.9984200000000001,6,13.8,0,0
530,32.0,111.0,0.99474,8,11.4,0,1
350,47.0,136.0,0.99,9,13.8,0,1
440,66.0,184.0,0.99976,7,15.6,0,1
320,56.0,212.0,0.997,8,13.4,0,1
1490,70.0,109.0,0.9930399999999999,8,14.4,0,1
300,19.0,135.0,0.9894,9,11.8,0,1
590,20.0,31.0,0.99484,6,10.8,1,0
540,24.0,166.0,0.9948,8,14.2,0,1
280,39.0,132.0,0.99182,7,13.2,0,1
430,47.0,197.0,0.99392,8,13.0,0,1
440,25.0,50.0,0.9947799999999999,6,18.0,0,0
440,18.0,132.0,0.992,7,13.8,0,1
480,36.0,182.0,0.9990399999999999,8,13.0,0,1
540,56.0,137.0,0.997,7,15.2,0,1
410,53.0,161.0,0.9920700000000001,8,13.2,0,1
670,20.0,90.0,0.9949600000000001,7,14.4,0,1
500,4.0,65.0,0.99346,7,13.6,0,1
610,26.0,42.0,0.9948899999999999,6,13.4,1,0
210,31.0,119.0,0.98919,10,11.0,0,1
1100,12.0,24.0,0.99549,7,17.8,0,0
580,18.0,38.0,0.99518,6,17.0,1,0
410,23.0,131.0,0.9903299999999999,7,12.8,0,1
380,11.0,30.0,0.9924,7,11.6,0,1
490,44.0,157.0,0.998,7,14.8,1,1
770,5.0,11.0,0.9958,6,14.6,0,0
450,16.0,109.0,0.99249,7,17.2,0,1
400,57.0,213.0,0.99475,7,12.8,0,1
480,52.0,207.0,0.99587,7,14.6,0,1
480,13.0,106.0,0.99331,7,15.8,0,1
470,54.0,210.0,0.9962,6,13.0,0,1
560,33.0,168.0,0.99825,9,14.8,0,1
500,40.0,168.0,0.9976,9,14.0,0,1
420,15.0,93.0,0.9948,8,18.4,1,1
560,72.0,163.0,1.0,8,14.8,0,1
520,35.0,256.0,1.0001,7,16.6,0,1
1230,3.0,8.0,0.9964200000000001,6,22.6,0,0
540,22.0,130.0,0.99193,9,13.0,0,1
500,29.0,155.0,0.9955,7,13.6,0,1
600,34.0,110.0,0.9963,8,14.6,0,1
350,10.0,72.0,0.9894649999999999,8,12.0,0,1
820,12.0,46.0,0.9985,6,16.0,1,0
800,31.0,131.0,0.9962200000000001,5,15.6,1,0
310,31.0,92.0,0.9922,8,17.0,0,1
940,27.0,166.0,0.99474,7,14.2,0,1
290,29.0,109.0,0.9902,9,14.4,0,1
380,31.0,122.0,0.9927,8,14.4,0,1
400,24.0,187.0,0.9956,8,17.2,0,1
530,46.0,238.0,0.9977,7,12.2,0,1
760,10.0,38.0,0.99735,5,16.8,1,0
420,51.0,180.0,0.9952,8,13.2,0,1
1200,25.0,36.0,0.99519,7,12.8,1,0
340,17.0,81.0,0.9951200000000001,8,13.4,0,1
800,7.0,35.0,0.9961,5,14.6,0,0
460,51.0,180.0,0.9958,7,13.8,0,1
430,41.0,149.0,0.9926,9,11.6,0,1
420,32.0,160.0,0.9944,7,15.2,0,1
550,36.0,176.0,0.9986,7,12.8,0,1
370,37.0,102.0,0.992,9,14.4,0,1
620,15.0,28.0,0.9947,7,14.4,0,0
360,44.0,161.0,0.9977,8,15.6,0,1
490,29.0,118.0,0.9936,7,13.6,0,1
330,39.0,121.0,0.9887,7,11.6,0,1
840,8.0,24.0,0.9957799999999999,5,20.0,1,0
700,44.0,179.0,0.99666,8,13.4,0,1
340,31.0,114.0,0.99365,9,12.2,0,1
320,29.0,80.0,0.98972,8,14.0,0,1
410,30.0,113.0,0.99445,8,10.8,0,1
430,42.0,157.0,0.99455,7,12.8,0,1
1530,5.0,14.0,0.9947600000000001,6,15.0,1,0
410,15.0,102.0,0.9929,8,15.4,0,1
490,26.0,82.0,0.993,8,13.6,0,1
520,27.0,91.0,0.9943200000000001,8,10.8,0,1
390,47.0,129.0,0.9967799999999999,9,13.0,0,1
490,42.0,166.0,0.992,8,11.2,0,1
780,12.0,24.0,0.9958,6,23.8,0,0
370,27.0,126.0,0.9918,7,14.2,0,1
550,51.0,170.0,1.0004,8,16.8,0,1
740,47.0,130.0,0.9913200000000001,8,9.6,0,1
220,23.0,174.0,0.9922,9,11.2,0,1
1780,10.0,89.0,0.9962,5,14.6,0,0
580,34.0,199.0,0.9972,8,15.6,1,1
280,26.0,168.0,0.9911,9,15.4,0,1
850,6.0,47.0,1.0021,6,26.0,1,0
410,4.0,10.0,0.9938600000000001,7,16.8,0,0
380,28.0,109.0,0.9896799999999999,8,14.2,1,1
700,9.0,20.0,0.99426,7,16.6,0,0
290,41.0,131.0,0.99326,8,13.8,0,1
320,32.0,148.0,0.9945799999999999,9,17.8,0,1
800,11.0,34.0,0.9976,5,16.0,1,0
690,11.0,25.0,0.9955,7,12.2,1,0
310,28.0,106.0,0.9970399999999999,8,11.6,0,1
820,9.0,23.0,0.99585,4,13.8,1,0
400,31.0,101.0,0.9900899999999999,7,13.2,0,1
1040,12.0,47.0,0.9964,5,15.6,1,0
860,20.0,44.0,0.9965,6,15.0,1,0
330,14.0,82.0,0.9913200000000001,9,13.8,0,1
880,9.0,92.0,0.9963,5,14.2,1,0
520,24.0,113.0,0.9957600000000001,7,13.4,1,1
420,6.0,12.0,0.9954200000000001,5,16.2,0,0
560,53.0,212.5,0.9990000000000001,10,15.2,0,1
380,22.0,111.0,0.99687,7,13.8,0,1
790,6.0,9.0,0.9948,6,12.2,1,0
390,50.0,139.0,0.99165,8,11.8,0,1
490,67.0,210.0,0.9990700000000001,7,14.8,0,1
450,30.0,122.0,0.99415,8,12.2,0,1
480,40.0,170.0,0.9938,9,12.0,0,1
700,5.0,12.0,0.9942,5,14.2,1,0
330,23.0,100.0,0.9911700000000001,8,15.8,1,1
470,55.0,205.0,0.99965,7,16.4,0,1
540,57.0,170.0,0.9972,7,11.8,0,1
650,42.0,178.0,0.9955200000000001,7,13.8,1,1
450,31.0,100.0,0.9942,7,14.2,0,1
1520,7.0,18.0,0.9986,5,21.2,0,0
480,42.0,180.0,0.9974,8,15.0,0,1
460,34.0,116.0,0.99224,8,11.8,0,1
340,26.0,172.0,0.9944,6,15.2,0,1
500,40.0,127.0,0.9942,8,13.6,0,1
830,6.0,20.0,0.9963,6,15.4,1,0
710,6.0,26.0,0.9979100000000001,4,24.0,1,0
480,52.0,207.0,0.99587,7,14.6,0,1
1040,14.0,30.0,0.9966,6,13.6,1,0
420,19.0,120.0,0.9895200000000001,9,12.0,0,1
520,4.0,10.0,0.99356,7,16.4,0,0
460,9.0,116.0,0.9944,7,15.2,0,1
720,31.0,92.0,0.99566,6,14.6,1,0
760,47.0,154.0,0.9967,7,13.6,0,1
260,29.0,93.0,0.99035,8,13.6,0,1
760,23.0,94.0,0.9968600000000001,6,15.8,1,0
1680,29.0,190.0,0.9991,7,16.0,1,1
830,7.0,42.0,1.0022,7,25.6,1,0
250,31.0,105.0,0.99082,10,14.2,0,1
810,12.0,24.0,0.99798,4,16.2,1,0
300,26.0,132.0,0.9940000000000001,9,14.8,0,1
440,33.0,98.0,0.99536,8,12.0,0,1
480,23.0,76.0,0.9903,8,15.2,0,1
850,6.0,47.0,1.0021,6,26.0,1,0
630,48.0,191.0,0.9978,8,14.6,0,1
280,26.0,75.0,0.9922,9,14.0,0,1
410,58.0,160.0,0.9977,7,14.6,0,1
420,9.0,84.0,0.9943200000000001,7,11.2,1,1
550,39.0,198.0,0.9951,8,14.0,0,1
530,16.0,92.0,0.99372,7,14.0,0,1
640,31.0,43.0,0.99371,6,15.4,1,0
540,23.0,135.0,0.9998,8,15.6,0,1
560,53.0,212.5,0.9990000000000001,10,15.2,0,1
400,27.0,103.0,0.9916,9,15.2,0,1
470,146.5,307.5,0.9924,5,14.2,1,1
360,45.0,140.0,0.99216,9,14.0,0,1
340,16.0,116.0,0.9989,7,13.6,0,1
1720,63.0,158.0,0.9937,8,13.4,0,1
760,36.0,60.0,0.9949399999999999,5,15.0,1,0
230,28.0,110.0,0.991,9,12.6,1,1
460,15.0,110.0,0.99828,8,13.0,0,1
320,19.0,86.0,0.98934,10,12.4,0,1
820,11.0,22.0,1.0,6,25.4,1,0
360,27.0,150.0,0.99445,8,12.6,0,1
550,55.0,205.0,0.9986,9,14.4,0,1
780,17.0,32.0,0.9955,6,13.4,1,0
450,53.0,154.0,0.9975200000000001,8,13.2,0,1
330,23.0,94.0,0.991,9,11.4,0,1
730,34.0,44.0,0.9949399999999999,5,15.0,1,0
360,69.0,168.0,0.9921200000000001,7,9.8,0,1
550,55.0,205.0,0.9986,9,14.4,0,1
420,22.0,124.0,0.9944,8,16.2,0,1
700,7.0,17.0,0.99659,6,15.6,1,0
330,37.0,158.0,0.9955,8,15.6,1,1
490,36.0,109.0,0.9900700000000001,6,16.0,0,0
740,27.0,65.0,0.9969,5,18.6,0,0
500,40.0,227.0,0.99679,7,14.8,0,1
470,17.0,109.0,0.99498,8,13.6,0,1
470,42.0,119.0,0.9915799999999999,9,12.4,0,1
650,8.0,17.0,0.99774,6,18.2,1,0
430,23.0,72.0,0.99236,7,15.2,0,1
920,12.0,28.0,0.9994,5,16.6,1,0
580,28.0,105.0,0.9946,9,13.4,0,1
390,26.0,159.0,0.9965,7,11.6,0,1
340,47.0,90.0,0.98862,8,12.0,0,1
280,40.0,184.0,0.9962,7,14.2,0,1
460,27.0,154.0,0.9927,8,15.6,0,1
570,14.0,108.0,0.9928,8,16.4,0,1
320,22.0,90.0,0.9925799999999999,9,12.0,0,1
440,6.0,114.0,0.9914,8,15.2,0,1
710,6.0,14.0,0.99702,7,20.0,1,0
380,60.0,149.0,0.99725,9,13.4,0,1
370,29.0,124.0,0.9941399999999999,8,14.2,0,1
410,47.0,190.0,0.9982,8,17.0,0,1
320,31.0,161.0,0.99154,7,15.0,0,1
790,26.0,65.0,0.99716,6,15.2,0,0
870,27.0,61.0,0.9965,6,15.8,1,0
260,36.0,105.0,0.9896299999999999,8,11.6,0,1
360,38.0,114.0,0.9928,7,11.8,0,1
1020,37.0,92.0,0.9996,5,19.2,1,0
430,20.0,116.0,0.9927,8,16.6,0,1
760,48.0,209.0,0.9978,8,12.8,1,1
410,66.0,272.0,0.9969,8,14.2,0,1
590,28.0,199.0,0.9961,7,14.0,0,1
410,38.0,118.0,0.9939,8,13.6,0,1
490,12.0,86.0,0.9934,7,14.2,0,1
930,12.0,30.0,0.9996,7,24.0,0,0
710,23.0,58.0,0.9963299999999999,5,12.2,0,0
480,52.0,168.0,0.9993,7,11.8,0,1
620,15.0,23.0,0.9962700000000001,6,13.2,0,0
960,25.0,101.0,1.00024,5,23.2,1,0
1360,15.0,93.0,0.99336,7,13.2,0,1
630,48.0,191.0,0.9978,8,14.6,0,1
450,53.0,180.0,0.9936,8,14.8,0,1
440,25.0,96.0,0.9932,8,12.8,0,1
400,32.0,148.0,0.9936,8,16.2,0,1
760,12.0,21.0,0.99551,6,17.6,1,0
500,59.0,150.0,0.99772,7,12.4,0,1
850,6.0,39.0,0.99346,6,14.0,1,0
500,31.0,156.0,0.9946,8,14.6,0,1
450,45.0,170.0,1.001,8,14.0,0,1
680,15.0,29.0,0.99524,4,13.6,1,0
800,15.0,28.0,0.99444,6,10.4,1,0
540,19.0,101.0,0.9946,7,15.0,0,1
250,37.0,107.0,0.99159,9,13.4,0,1
400,29.0,121.0,0.99111,9,13.0,0,1
260,10.0,56.0,0.9935200000000001,7,14.0,0,1
480,39.0,177.0,0.9921200000000001,7,13.0,1,1
450,57.0,151.0,0.9913,8,11.4,0,1
490,41.0,122.0,0.993,10,13.6,0,1
260,13.0,60.0,0.9956,7,16.6,0,1
590,33.0,181.0,0.9955,8,15.6,0,1
90,65.0,100.0,0.9874,7,10.0,1,1
590,23.0,136.0,0.9957,8,13.2,0,1
490,59.0,195.0,0.9959600000000001,8,13.8,1,1
490,6.0,94.0,0.9937,7,16.6,0,1
2220,6.0,16.0,0.998,6,16.6,1,0
380,52.0,155.0,0.995,8,12.6,0,1
340,30.0,102.0,0.9912,9,14.2,0,1
490,14.0,132.0,0.9940000000000001,8,12.6,0,1
510,25.0,166.0,0.99339,8,13.0,0,1
1700,51.0,148.0,0.9986,5,17.8,1,0
420,35.0,156.0,0.9917,7,14.8,0,1
800,18.0,28.0,0.99765,5,14.6,1,0
830,10.0,133.0,0.9942,8,14.0,0,1
420,35.0,156.0,0.9917,7,14.8,0,1
2110,37.0,213.0,0.9988,7,16.0,1,1
290,43.0,106.0,0.9911200000000001,9,13.2,0,1
370,36.0,123.0,0.99321,8,14.0,0,1
360,24.0,112.0,0.9932,7,15.2,0,1
360,19.0,50.0,0.9931200000000001,6,13.8,1,1
470,13.0,114.0,0.9941,8,14.8,0,1
1740,46.0,159.0,0.99519,7,12.0,0,1
720,11.0,41.0,0.9967,5,16.2,1,0
400,34.0,108.0,0.99155,10,15.0,1,1
280,27.0,87.0,0.9936,9,14.0,0,1
500,32.0,96.0,0.9934,5,10.0,0,0
550,18.0,150.0,0.9917,8,14.8,0,1
470,23.0,92.0,0.9923200000000001,8,11.8,0,1
710,10.0,14.0,0.9953799999999999,7,15.2,1,0
900,35.0,73.0,0.9990000000000001,6,20.6,1,0
1100,20.0,136.0,0.9972,6,17.2,1,0
330,15.0,86.0,0.99044,10,16.0,0,1
490,17.0,99.0,0.9937,5,11.2,1,0
290,64.0,158.0,0.9916,9,15.8,0,1
500,25.0,135.0,0.9984,9,14.8,0,1
710,12.0,35.0,1.0006,6,26.4,1,0
580,49.0,192.0,0.9979,9,14.4,0,1
470,28.0,237.0,0.9981,7,12.4,0,1
490,28.0,129.0,0.99226,7,14.2,0,1
430,25.0,109.0,0.9932,8,15.2,0,1
280,22.0,157.0,0.9938,8,14.4,0,1
420,49.0,161.0,0.9945,8,12.8,0,1
460,21.0,87.0,0.9934,7,11.8,0,1
460,39.0,118.0,0.99834,8,13.2,0,1
430,14.0,103.0,0.9987,8,14.4,0,1
550,51.0,170.0,1.0004,8,16.8,0,1
380,22.0,63.0,0.9932,7,11.8,1,1
440,24.0,205.0,0.99611,7,12.6,0,1
530,55.0,173.0,0.9969899999999999,7,14.8,0,1
280,21.0,75.0,0.9901200000000001,9,12.4,0,1
790,12.0,48.0,0.9976,5,18.2,1,0
1060,10.0,37.0,0.9966,5,15.8,1,0
500,29.0,213.0,0.9959600000000001,8,14.0,0,1
480,17.0,61.0,0.9895299999999999,9,10.4,0,1
520,34.0,181.0,0.9935200000000001,9,13.2,0,1
350,40.0,86.0,0.98993,7,11.6,0,1
2260,5.0,15.0,0.9991,6,17.4,1,0
310,49.0,170.0,0.9955799999999999,7,12.2,0,1
580,47.0,186.0,0.9956,8,14.4,0,1
320,36.0,109.0,0.99044,8,15.0,0,1
590,32.0,48.0,0.9952,7,13.2,0,0
280,16.0,87.0,0.99311,9,13.0,0,1
400,57.0,135.0,0.99672,7,12.8,0,1
310,17.0,122.0,0.9932,8,17.0,0,1
540,28.0,174.0,0.99898,7,15.0,1,1
400,46.0,179.0,0.99541,8,15.6,0,1
480,36.0,125.0,0.9967,8,14.2,0,1
820,5.0,16.0,0.9936,6,13.2,0,0
400,29.0,84.0,0.98961,9,13.6,0,1
500,50.0,245.0,0.9972,6,12.6,1,1
390,24.0,78.0,0.9899,8,12.4,0,1
500,47.0,132.0,0.99655,8,13.8,0,1
910,10.0,41.0,0.9963799999999999,6,19.8,1,0
530,24.0,186.0,0.99361,6,13.8,0,1
420,19.0,101.0,0.9946,8,11.4,0,1
730,14.0,21.0,0.99556,6,19.4,0,0
480,22.0,184.0,0.9938,7,15.0,0,1
680,4.0,14.0,0.9956200000000001,5,14.6,1,0
540,22.0,111.0,0.9956,7,15.2,0,1
770,26.0,35.0,0.9931399999999999,6,12.6,1,0
550,7.0,12.0,0.9916200000000001,6,12.8,1,0
540,19.0,49.0,0.99666,7,14.8,0,0
290,54.0,128.0,0.99074,9,13.0,0,1
710,27.0,58.0,0.995,6,12.8,0,0
600,33.0,154.0,0.9934,8,13.4,0,1
380,52.0,97.0,0.9902200000000001,9,8.8,1,1
790,16.0,86.0,0.99764,6,16.4,1,0
430,66.0,230.0,0.9972,7,13.6,0,1
710,16.0,40.0,0.9991,5,19.8,1,0
450,38.0,133.0,0.9978,7,15.0,0,1
470,26.0,48.0,0.99661,6,12.8,0,0
460,26.0,175.0,0.9966200000000001,7,13.4,1,1
540,17.0,32.0,0.9968600000000001,7,23.4,0,0
300,31.0,127.0,0.9890399999999999,10,8.8,0,1
430,21.0,159.0,0.9948,7,14.4,0,1
240,36.0,135.0,0.9948,9,13.8,0,1
200,12.0,66.0,0.9908899999999999,9,13.0,0,1
310,40.0,114.0,0.9908,9,11.6,0,1
710,7.0,28.0,0.9964,5,15.2,1,0
810,14.0,31.0,0.9968899999999999,5,12.8,1,0
290,5.0,61.0,0.9918,7,14.0,0,1
600,15.0,82.0,0.9958799999999999,6,13.2,0,1
780,10.0,21.0,0.9957600000000001,5,18.4,1,0
420,16.0,111.0,0.9927799999999999,8,14.4,0,1
400,39.0,173.0,0.9918,8,14.6,0,1
1280,7.0,21.0,0.9992,7,23.8,1,0
450,45.0,187.0,0.9972,7,12.0,0,1
340,55.0,203.0,0.9961,7,13.6,0,1
470,45.0,104.0,0.9917,8,11.8,0,1
500,55.0,164.0,0.997,7,12.0,0,1
770,21.0,45.0,0.9974,6,15.8,1,0
220,34.0,97.0,0.98915,9,11.2,1,1
340,40.0,197.0,0.99485,7,12.4,0,1
480,47.0,161.0,0.9928100000000001,8,12.2,0,1
480,52.0,195.0,0.9987,8,18.0,0,1
450,36.0,139.0,0.99534,7,18.8,0,1
450,57.0,135.0,0.99341,5,11.8,0,0
500,25.0,135.0,0.9984,9,14.8,0,1
340,28.0,97.0,0.9924,8,14.0,0,1
380,20.0,125.0,0.9920399999999999,8,13.2,1,1
400,29.0,121.0,0.99111,9,13.0,0,1
810,16.0,36.0,0.99564,6,14.4,1,0
480,10.0,57.0,0.996,6,13.6,1,1
470,46.0,201.0,0.9938,6,13.6,1,1
930,30.0,52.0,0.9971,7,19.8,1,0
540,23.0,116.0,0.9940000000000001,8,13.8,0,1
600,20.0,49.0,0.9972,5,21.6,0,0
390,22.0,86.0,0.9896299999999999,9,11.6,0,1
530,22.0,118.0,0.9954,8,14.0,0,1
500,30.0,97.0,0.9951,8,16.2,0,1
350,17.0,83.0,0.9907600000000001,9,12.2,0,1
510,28.0,91.0,0.9952,6,13.0,0,0
850,21.0,40.0,0.9968,6,13.8,1,0
740,27.0,85.0,0.9970600000000001,5,15.2,1,0
140,15.0,143.0,0.9909399999999999,6,14.8,0,1
940,9.0,43.0,1.0004,5,19.8,1,0
680,28.0,138.0,0.99382,7,15.4,0,1
630,17.0,120.0,0.9932,8,12.0,1,1
1150,29.0,104.0,0.9918,8,12.8,0,1
890,12.0,74.0,0.9973799999999999,5,17.6,1,0
320,29.0,193.0,0.99134,8,14.8,0,1
540,18.0,151.0,0.9952,6,18.4,0,1
410,34.0,121.0,0.99092,8,13.0,0,1
780,10.0,28.0,0.9983,6,15.0,1,0
380,13.0,111.0,0.99315,8,11.2,0,1
370,40.0,108.0,0.9894799999999999,8,11.8,0,1
500,23.0,98.0,0.9942200000000001,8,15.2,0,1
520,56.0,152.0,0.99398,8,12.0,0,1
2140,55.0,95.0,1.00369,6,20.4,1,0
380,5.0,124.0,0.99098,6,13.4,0,1
720,17.0,42.0,0.9956,4,14.6,1,0
440,38.0,128.0,0.9936200000000001,7,11.6,0,1
1470,36.0,51.0,0.99836,4,23.2,1,0
450,29.0,122.0,0.9925,9,14.6,1,1
420,37.0,115.0,0.99684,7,11.8,0,1
810,16.0,36.0,0.99564,6,14.4,1,0
470,32.0,193.0,1.00014,9,15.2,0,1
430,36.0,113.0,0.991,10,14.6,0,1
930,35.0,197.0,0.9981,7,14.4,1,1
300,42.0,219.0,0.99636,8,14.0,0,1
290,53.0,160.0,0.9927600000000001,8,15.0,0,1
340,42.0,134.0,0.9912,9,12.0,0,1
470,44.0,112.0,0.9983700000000001,8,11.4,0,1
360,19.0,113.0,0.9887100000000001,9,11.6,0,1
480,62.0,210.0,0.9968,7,12.4,0,1
760,6.0,15.0,0.9962,5,13.2,1,0
360,12.0,126.0,0.9924,9,15.2,0,1
590,16.0,28.0,0.99531,6,13.0,1,0
690,4.0,9.0,0.9945799999999999,6,15.4,1,0
380,49.0,118.0,0.99546,8,13.8,0,1
480,49.0,179.0,0.9952799999999999,7,12.8,0,1
590,24.0,152.0,0.99615,9,13.4,0,1
880,12.0,18.0,0.9956799999999999,7,15.4,1,0
420,56.0,178.0,0.9928,8,16.0,0,1
380,22.0,167.0,0.9912,8,12.4,0,1
440,19.0,142.0,0.9921,8,13.6,0,1
770,11.0,65.0,0.9971,5,13.6,1,0
550,24.0,84.0,0.9941,7,14.2,0,1
500,53.0,180.0,0.9951399999999999,7,12.8,0,1
440,18.0,91.0,0.993,8,13.2,0,1
300,15.0,118.0,0.9954,7,16.4,1,1
360,38.0,102.0,0.98819,9,13.2,0,1
470,52.0,242.0,0.9952,8,13.6,0,1
950,19.0,42.0,0.9946,6,12.4,0,0
380,54.0,191.0,0.9966,8,15.0,0,1
490,35.0,200.0,0.9954799999999999,6,12.6,0,1
460,34.0,144.0,0.99445,7,12.8,1,1
670,22.0,50.0,0.9946,6,16.0,0,0
660,9.0,17.0,0.9949600000000001,5,12.0,1,0
360,42.0,118.0,0.99018,8,12.0,0,1
730,25.0,49.0,0.9997,6,24.0,1,0
610,3.0,13.0,0.996,8,14.4,0,0
370,124.0,208.0,0.99395,5,18.8,0,1
330,23.0,94.0,0.991,9,11.6,0,1
510,13.0,200.0,0.9945,6,12.2,0,1
440,56.0,244.0,0.9956,8,12.4,0,1
710,7.0,16.0,0.9946200000000001,8,18.2,1,0
400,48.0,184.0,0.99579,7,14.2,0,1
360,32.0,85.0,0.9918,7,14.4,0,1
650,17.0,143.0,0.9937,8,12.4,0,1
270,31.0,90.0,0.98926,8,13.0,0,1
400,35.0,106.0,0.99026,7,13.6,0,1
560,29.0,183.0,0.9959399999999999,7,13.8,1,1
440,56.0,189.0,0.9958,8,13.6,0,1
300,35.0,115.0,0.99192,8,16.0,0,1
350,24.0,79.0,0.9905299999999999,9,13.0,0,1
390,17.0,116.0,0.9907,9,11.2,1,1
380,41.0,150.0,0.9933,9,12.4,0,1
890,15.0,46.0,0.9979,6,19.2,1,0
850,17.0,43.0,1.0014,6,27.4,1,0
400,25.0,106.0,0.9932,7,15.6,0,1
310,36.0,135.0,0.9938,7,13.2,0,1
490,32.0,88.0,0.99654,8,13.6,0,1
530,60.0,184.0,1.0008,8,17.6,0,1
340,39.0,123.0,0.99119,9,13.4,0,1
340,22.0,145.0,0.9951,8,19.0,1,1
330,52.0,151.0,0.99726,8,15.2,0,1
630,3.0,11.0,0.9915,6,11.6,0,0
380,20.0,249.5,0.9923,8,12.2,0,1
440,13.0,116.0,0.99108,9,12.0,0,1
310,23.0,73.0,0.9903200000000001,8,12.4,0,1
700,15.0,40.0,1.0004,5,26.6,1,0
650,7.0,37.0,0.99685,6,16.4,0,0
810,34.0,66.0,0.99726,5,19.6,1,0
980,10.0,26.0,1.0006,5,20.0,0,0
520,49.0,142.0,0.9946,7,13.0,1,1
810,15.0,26.0,0.9953799999999999,5,12.4,1,0
350,27.0,82.0,0.99045,8,13.8,0,1
360,26.0,101.0,0.99,8,14.6,0,1
860,28.0,52.0,0.997,5,16.0,1,0
600,36.0,126.0,0.9935299999999999,8,12.2,0,1
310,38.0,147.0,0.9931,8,13.8,0,1
440,56.0,189.0,0.9958,8,13.6,0,1
360,46.0,153.0,0.9957600000000001,8,13.2,0,1
550,46.0,198.0,0.9988,7,14.2,0,1
460,38.0,133.0,0.9979,8,13.2,0,1
390,37.0,130.0,0.99946,8,12.4,0,1
470,37.0,118.0,0.9990600000000001,8,13.2,0,1
430,52.0,158.0,0.9920200000000001,9,11.2,0,1
910,20.0,49.0,0.9976,7,17.4,1,0
330,25.0,116.0,0.9905700000000001,8,11.6,0,1
880,21.0,39.0,0.99692,6,17.8,1,0
1210,32.0,162.0,0.99508,10,14.6,0,1
340,22.0,122.0,0.9917,9,16.0,1,1
